Program Code,Program Title,Program Genre,Air Date,Air Time,Duration
EP002339980302,The American Athlete,"Sports talk,Interview",20150104,190000,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150104,203000,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150104,210000,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150104,223000,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150105,000000,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150105,060000,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150105,063000,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150105,080500,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150105,090000,30.0
EP002339980302,The American Athlete,"Sports talk,Interview",20150105,093500,25.0
EP002339980349,The American Athlete,"Sports talk,Interview",20150104,110000,30.0
EP002342810156,El escarabajo verde,"Nature,Educational,Environment",20150104,132500,35.0
EP002365930023,All Aboard,"History,Travel",20150104,203000,30.0
EP002365960205,Hands On Crafts for Kids,"Children,Educational,How-to",20150104,210000,30.0
EP002400600100,Christina Cooks,"How-to,Cooking",20150104,020000,30.0
EP002400600100,Christina Cooks,"How-to,Cooking",20150104,050000,30.0
EP002400600100,Christina Cooks,"How-to,Cooking",20150104,200000,30.0
EP002400600100,Christina Cooks,"How-to,Cooking",20150104,230000,30.0
EP002421120722,FIS Ski Jumping,"Sports event,Skiing",20150104,030000,120.0
EP002421120722,FIS Ski Jumping,"Sports event,Skiing",20150104,110000,120.0
EP002421120724,FIS Ski Jumping,"Sports event,Skiing",20150104,210000,120.0
EP002421120724,FIS Ski Jumping,"Sports event,Skiing",20150105,030000,120.0
EP002421120724,FIS Ski Jumping,"Sports event,Skiing",20150105,073000,120.0
EP002476200019,The Big House,"Documentary,History",20150104,100000,60.0
EP002476910081,Shalom,Religious,20150104,080000,15.0
EP002476910081,Shalom,Religious,20150104,150000,15.0
EP002506090093,Franciscan University Presents,"Talk,Religious",20150105,030000,60.0
EP002511710045,Black Filmmaker Showcase,Anthology,20150104,195500,20.0
EP002511710045,Black Filmmaker Showcase,Anthology,20150104,225500,20.0
EP002516320119,Eye on L.A.,Entertainment,20150105,023000,30.0
EP002523840007,Cold Squad,Crime drama,20150105,030000,60.0
EP002523840007,Cold Squad,Crime drama,20150105,040000,60.0
EP002593950059,CatDog,"Children,Adventure,Comedy,Animated",20150104,060000,30.0
EP002593950059,CatDog,"Children,Adventure,Comedy,Animated",20150104,080000,30.0
EP002593950060,CatDog,"Children,Adventure,Comedy,Animated",20150104,063000,30.0
EP002593950060,CatDog,"Children,Adventure,Comedy,Animated",20150104,083000,30.0
EP002593950061,CatDog,"Children,Adventure,Comedy,Animated",20150105,060000,30.0
EP002593950061,CatDog,"Children,Adventure,Comedy,Animated",20150105,080000,30.0
EP002593950062,CatDog,"Children,Adventure,Comedy,Animated",20150105,063000,30.0
EP002593950062,CatDog,"Children,Adventure,Comedy,Animated",20150105,083000,30.0
EP002627050016,Sports Spectacular,Sports non-event,20150105,010000,60.0
EP002627050016,Sports Spectacular,Sports non-event,20150105,050000,60.0
EP002627050016,Sports Spectacular,Sports non-event,20150105,090000,60.0
EP002635410285,Tractor Pulling,"Sports non-event,Motorsports",20150105,053000,30.0
EP002667660317,Forgive or Forget,Talk,20150104,110000,60.0
EP002694080005,Pippi Longstocking,"Children,Adventure,Fantasy,Animated",20150104,050000,30.0
EP002694080006,Pippi Longstocking,"Children,Adventure,Fantasy,Animated",20150104,053000,30.0
EP002694080007,Pippi Longstocking,"Children,Adventure,Fantasy,Animated",20150105,050000,30.0
EP002694080008,Pippi Longstocking,"Children,Adventure,Fantasy,Animated",20150105,053000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,063400,27.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,070400,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,070500,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,080500,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,083000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,090000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,100000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,103000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,103500,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,110000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,113000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,120000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,123000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,130000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,133000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,140000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,143000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,150000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,153000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,160000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,170000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,173000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,180000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,183000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,190000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,210000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150104,220000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150105,070500,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150105,090500,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150105,093000,30.0
EP002695090409,Today's Homeowner With Danny Lipford,"House/garden,Home improvement",20150105,123000,30.0
EP002702440517,Crime Strike,"Reality,Crime",20150104,050000,30.0
EP002702440517,Crime Strike,"Reality,Crime",20150104,100000,30.0
EP002702440517,Crime Strike,"Reality,Crime",20150104,113000,30.0
EP002702440517,Crime Strike,"Reality,Crime",20150104,230000,30.0
EP002702440517,Crime Strike,"Reality,Crime",20150105,063000,30.0
EP002704300037,Will & Grace,Sitcom,20150104,053000,30.0
EP002704300037,Will & Grace,Sitcom,20150104,083000,30.0
EP002704300037,Will & Grace,Sitcom,20150104,143000,30.0
EP002704300037,Will & Grace,Sitcom,20150104,173000,30.0
EP002704300038,Will & Grace,Sitcom,20150104,050000,30.0
EP002704300038,Will & Grace,Sitcom,20150104,080000,30.0
EP002704300038,Will & Grace,Sitcom,20150104,140000,30.0
EP002704300038,Will & Grace,Sitcom,20150104,170000,30.0
EP002704300039,Will & Grace,Sitcom,20150104,063000,30.0
EP002704300039,Will & Grace,Sitcom,20150104,093000,30.0
EP002704300039,Will & Grace,Sitcom,20150104,153000,30.0
EP002704300039,Will & Grace,Sitcom,20150104,183000,30.0
EP002704300040,Will & Grace,Sitcom,20150104,060000,30.0
EP002704300040,Will & Grace,Sitcom,20150104,090000,30.0
EP002704300040,Will & Grace,Sitcom,20150104,150000,30.0
EP002704300040,Will & Grace,Sitcom,20150104,180000,30.0
EP002704920089,Realtree Outdoors,"Outdoors,Hunting",20150105,020000,30.0
EP002704920089,Realtree Outdoors,"Outdoors,Hunting",20150105,053000,30.0
EP002708480013,Midsomer Murders,"Crime drama,Mystery",20150104,030000,60.0
EP002708480013,Midsomer Murders,"Crime drama,Mystery",20150104,180000,60.0
EP002708480111,Midsomer Murders,"Crime drama,Mystery",20150104,020000,60.0
EP002708480111,Midsomer Murders,"Crime drama,Mystery",20150105,040000,60.0
EP002708480112,Midsomer Murders,"Crime drama,Mystery",20150104,030000,60.0
EP002708480112,Midsomer Murders,"Crime drama,Mystery",20150105,050000,60.0
EP002708480173,Midsomer Murders,"Crime drama,Mystery",20150105,041500,105.0
EP002712873535,College Basketball,"Sports non-event,Basketball",20150105,050000,120.0
EP002712874858,College Basketball,"Sports non-event,Basketball",20150105,000000,120.0
EP002712881694,College Football,"Sports non-event,Football",20150105,010000,180.0
EP002712883954,College Football,"Sports non-event,Football",20150104,133000,120.0
EP002712885256,College Football,"Sports non-event,Football",20150104,080000,180.0
EP002739280130,Good Eats,"Cooking,Educational",20150104,173000,30.0
EP002739280137,Good Eats,"Cooking,Educational",20150104,170000,30.0
EP002739280140,Good Eats,"Cooking,Educational",20150104,163000,30.0
EP002739280152,Good Eats,"Cooking,Educational",20150104,160000,30.0
EP002775980001,That '70s Show,Sitcom,20150104,060000,30.0
EP002775980215,That '70s Show,Sitcom,20150104,063000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,000000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,010000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,020000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,023000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,040000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,043500,30.0
EP002776100046,The King of Queens,Sitcom,20150104,053000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,060000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,070000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,080000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,090400,30.0
EP002776100046,The King of Queens,Sitcom,20150104,180000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,190000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,210000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,220000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,223000,30.0
EP002776100046,The King of Queens,Sitcom,20150104,233000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,000000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,010000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,033000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,043000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,050000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,063000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,070000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,083000,30.0
EP002776100046,The King of Queens,Sitcom,20150105,090000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,003000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,013000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,023000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,043000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,050500,30.0
EP002776100047,The King of Queens,Sitcom,20150104,063000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,083000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,183000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,193000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,213000,30.0
EP002776100047,The King of Queens,Sitcom,20150104,223000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,003000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,013000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,023000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,033000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,040000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,050000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,053000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,070000,30.0
EP002776100047,The King of Queens,Sitcom,20150105,073000,30.0
EP002776100109,The King of Queens,Sitcom,20150104,040000,30.0
EP002776100109,The King of Queens,Sitcom,20150104,070000,30.0
EP002776100109,The King of Queens,Sitcom,20150105,030000,30.0
EP002776100109,The King of Queens,Sitcom,20150105,060000,30.0
EP002776100110,The King of Queens,Sitcom,20150105,040000,30.0
EP002776100110,The King of Queens,Sitcom,20150105,070000,30.0
EP002776100111,The King of Queens,Sitcom,20150104,043000,30.0
EP002776100111,The King of Queens,Sitcom,20150104,073000,30.0
EP002776100111,The King of Queens,Sitcom,20150105,033000,30.0
EP002776100111,The King of Queens,Sitcom,20150105,063000,30.0
EP002776100112,The King of Queens,Sitcom,20150105,043000,30.0
EP002776100112,The King of Queens,Sitcom,20150105,073000,30.0
EP002802360233,Real Life 101,"Reality,Educational",20150104,130000,30.0
EP002802360233,Real Life 101,"Reality,Educational",20150104,140000,30.0
EP002802360233,Real Life 101,"Reality,Educational",20150104,160000,30.0
EP002802360233,Real Life 101,"Reality,Educational",20150104,170000,30.0
EP002802360233,Real Life 101,"Reality,Educational",20150104,193000,30.0
EP002812020080,Dakota Life,Public affairs,20150104,193000,30.0
EP002812020081,Dakota Life,Public affairs,20150104,110000,30.0
EP002812020081,Dakota Life,Public affairs,20150104,190000,30.0
EP002812020081,Dakota Life,Public affairs,20150105,080000,30.0
EP002824490009,Exploring the World of Music,"Music,Educational",20150105,020000,30.0
EP002824490009,Exploring the World of Music,"Music,Educational",20150105,170000,30.0
EP002824490010,Exploring the World of Music,"Music,Educational",20150105,023000,30.0
EP002824490010,Exploring the World of Music,"Music,Educational",20150105,173000,30.0
EP002834830077,Da Vinci's Inquest,Crime drama,20150104,190000,60.0
EP002834830078,Da Vinci's Inquest,Crime drama,20150104,050000,60.0
EP002834830078,Da Vinci's Inquest,Crime drama,20150104,053000,60.0
EP002834830078,Da Vinci's Inquest,Crime drama,20150104,083000,60.0
EP002834830078,Da Vinci's Inquest,Crime drama,20150104,110000,60.0
EP002834830078,Da Vinci's Inquest,Crime drama,20150104,190000,60.0
EP002834830078,Da Vinci's Inquest,Crime drama,20150104,220000,60.0
EP002886380144,Comedy Central Presents,"Comedy,Standup",20150104,130000,21.0
EP002886380144,Comedy Central Presents,"Comedy,Standup",20150104,160000,21.0
EP002886380225,Comedy Central Presents,"Comedy,Standup",20150104,093700,23.0
EP002886380225,Comedy Central Presents,"Comedy,Standup",20150104,123700,23.0
EP002902620065,Zoboomafoo,"Children,Educational,Animals",20150104,113000,30.0
EP002952710003,Vive Latino,Music,20150103,230000,240.0
EP002952710003,Vive Latino,Music,20150104,030000,180.0
EP002952710003,Vive Latino,Music,20150104,060000,60.0
EP002952710004,Vive Latino,Music,20150104,150000,240.0
EP002952710004,Vive Latino,Music,20150104,190000,240.0
EP002952710004,Vive Latino,Music,20150104,190000,300.0
EP002952710004,Vive Latino,Music,20150104,230000,240.0
EP002952710004,Vive Latino,Music,20150105,000000,240.0
EP002952710004,Vive Latino,Music,20150105,030000,240.0
EP002952710004,Vive Latino,Music,20150105,040000,60.0
EP002954050032,Crashbox,"Children,Game show",20150104,150000,30.0
EP002954050032,Crashbox,"Children,Game show",20150104,180000,30.0
EP002954050033,Crashbox,"Children,Game show",20150104,153000,30.0
EP002954050033,Crashbox,"Children,Game show",20150104,183000,30.0
EP002954050065,Crashbox,"Children,Game show",20150104,143000,30.0
EP002954050065,Crashbox,"Children,Game show",20150104,173000,30.0
EP002959240006,bookclub at KET,Educational,20150104,113000,30.0
EP002959240006,bookclub at KET,Educational,20150105,043000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,000000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,010000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,020000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,040000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,050000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,053000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,060000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,063000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,070000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,073000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,080000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,090000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,190000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150104,230000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,000000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,010000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,020000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,030000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,040000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,043000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,050000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,060000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,063000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,070000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,073000,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,073500,30.0
EP002960010134,Family Guy,"Sitcom,Animated",20150105,080000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,003000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,013000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,023000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,043000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,050000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,053000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,060000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,063000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,073000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,083000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,093000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,193000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150104,233000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,003000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,013000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,023000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,033000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,043000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,050000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,053000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,063000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,070000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,073000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,080000,30.0
EP002960010135,Family Guy,"Sitcom,Animated",20150105,083000,30.0
EP002960010225,Family Guy,"Sitcom,Animated",20150104,040000,30.0
EP002960010225,Family Guy,"Sitcom,Animated",20150104,070000,30.0
EP002960010226,Family Guy,"Sitcom,Animated",20150105,033000,30.0
EP002960010226,Family Guy,"Sitcom,Animated",20150105,063000,30.0
EP002960010226,Family Guy,"Sitcom,Animated",20150105,073000,30.0
EP002960010226,Family Guy,"Sitcom,Animated",20150105,103000,30.0
EP002960010227,Family Guy,"Sitcom,Animated",20150105,040000,30.0
EP002960010227,Family Guy,"Sitcom,Animated",20150105,070000,30.0
EP002960010227,Family Guy,"Sitcom,Animated",20150105,080000,30.0
EP002960010227,Family Guy,"Sitcom,Animated",20150105,110000,30.0
EP002960010231,Family Guy,"Sitcom,Animated",20150104,103000,30.0
EP002960010269,Family Guy,"Sitcom,Animated",20150105,020000,30.0
EP002960010269,Family Guy,"Sitcom,Animated",20150105,030000,30.0
EP002960010269,Family Guy,"Sitcom,Animated",20150105,050000,30.0
EP002960010269,Family Guy,"Sitcom,Animated",20150105,063000,30.0
EP002968380038,A Little Curious,"Children,Educational",20150104,110000,30.0
EP002968380038,A Little Curious,"Children,Educational",20150104,140000,30.0
EP002968380039,A Little Curious,"Children,Educational",20150104,113000,30.0
EP002968380039,A Little Curious,"Children,Educational",20150104,143000,30.0
EP002968380040,A Little Curious,"Children,Educational",20150104,120000,30.0
EP002968380040,A Little Curious,"Children,Educational",20150104,150000,30.0
EP002969850005,The New Howdy Doody Show,"Children,Educational,Entertainment",20150104,150000,30.0
EP002969850005,The New Howdy Doody Show,"Children,Educational,Entertainment",20150104,153000,30.0
EP002971100040,The PJs,"Animated,Sitcom",20150104,140000,30.0
EP002971100040,The PJs,"Animated,Sitcom",20150104,170000,30.0
EP002971100041,The PJs,"Animated,Sitcom",20150104,143000,30.0
EP002971100041,The PJs,"Animated,Sitcom",20150104,173000,30.0
EP002971100042,The PJs,"Animated,Sitcom",20150104,150000,30.0
EP002971100042,The PJs,"Animated,Sitcom",20150104,180000,30.0
EP002971100043,The PJs,"Animated,Sitcom",20150104,153000,30.0
EP002971100043,The PJs,"Animated,Sitcom",20150104,183000,30.0
EP002971100044,The PJs,"Animated,Sitcom",20150104,160000,30.0
EP002971100044,The PJs,"Animated,Sitcom",20150104,190000,30.0
EP002971100045,The PJs,"Animated,Sitcom",20150104,163000,30.0
EP002971100045,The PJs,"Animated,Sitcom",20150104,193000,30.0
EP002993970005,Dear America,"Drama,History",20150104,070000,30.0
EP002993970006,Dear America,"Drama,History",20150104,073000,30.0
EP002995100086,SportsCentury,"Sports non-event,Biography,Football",20150104,140000,60.0
EP002995100107,SportsCentury,"Sports non-event,Biography,Football",20150104,130000,60.0
EP002995100130,SportsCentury,"Sports non-event,Biography,Football",20150104,150000,60.0
EP002995100165,SportsCentury,"Sports non-event,Biography,Football",20150104,120000,60.0
EP002995100180,SportsCentury,"Sports non-event,Biography,Football",20150104,160000,60.0
EP003007900069,World's Most Amazing Videos,Reality,20150104,070000,60.0
EP003007900069,World's Most Amazing Videos,Reality,20150104,100000,60.0
EP003026730013,Journey to Planet Earth,"Documentary,Science",20150104,080000,60.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,013000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,053000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,063000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,073000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,083000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,090000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,093000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,103000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,180000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,203000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150104,233000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,003000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,013000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,023000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,043000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,050000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,053000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,060000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,063000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,073000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,083000,30.0
EP003034830023,Futurama,"Sitcom,Science fiction,Animated",20150105,093000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,010000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,033000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,043000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,050000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,060000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,070000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,080000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,083000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,090000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,100000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,200000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150104,230000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,000000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,010000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,020000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,040000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,050000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,050500,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,053000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,060000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,070000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,073000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,080000,30.0
EP003034830091,Futurama,"Sitcom,Science fiction,Animated",20150105,090000,30.0
EP003034830092,Futurama,"Sitcom,Science fiction,Animated",20150105,043000,30.0
EP003035990042,Burt Wolf: Travels & Traditions,"How-to,Travel,Cooking",20150104,173000,30.0
EP003035990124,Burt Wolf: Travels & Traditions,"How-to,Travel,Cooking",20150104,230000,30.0
EP003035990125,Burt Wolf: Travels & Traditions,"How-to,Travel,Cooking",20150104,160000,30.0
EP003051850013,Susan Graver Style,Shopping,20150105,030000,60.0
EP003051850013,Susan Graver Style,Shopping,20150105,060000,60.0
EP003077660298,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,150000,30.0
EP003077660298,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,180000,30.0
EP003077660300,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,220000,30.0
EP003077660300,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150105,010000,30.0
EP003077660386,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,153000,30.0
EP003077660386,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,183000,30.0
EP003077660446,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,140000,30.0
EP003077660446,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,170000,30.0
EP003077660448,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,213000,30.0
EP003077660448,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150105,003000,30.0
EP003077660470,SpongeBob SquarePants,"Children,Comedy,Fantasy,Animated",20150104,143000,30.0
