MSO_Code,Device ID,Event Date,Event Time,Station Number,Program Code
01540,0000001fff7a,20150104,120511,55887,MV002230630000
01540,0000001fff7a,20150104,120521,45507,SH000199170000
01540,0000001fff7a,20150104,120527,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,120535,46710,MV000382230000
01540,0000001fff7a,20150104,120553,11207,EP003169780269
01540,0000001fff7a,20150104,130000,11207,EP003169780273
01540,0000001fff7a,20150104,130322,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,131146,60222,EP011588160032
01540,0000001fff7a,20150104,131208,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,131216,55887,MV002230630000
01540,0000001fff7a,20150104,131228,46710,MV000385210000
01540,0000001fff7a,20150104,131241,55887,MV002230630000
01540,0000001fff7a,20150104,132516,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,132522,60222,EP011588160032
01540,0000001fff7a,20150104,132839,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,132854,35481,EP000020872257
01540,0000001fff7a,20150104,132900,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,132909,11207,EP003169780273
01540,0000001fff7a,20150104,140000,11207,EP003169780274
01540,0000001fff7a,20150104,141241,31711,MV000354490000
01540,0000001fff7a,20150104,141248,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,141323,60222,EP011588160032
01540,0000001fff7a,20150104,144335,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,144346,11207,EP003169780274
01540,0000001fff7a,20150104,150000,11207,EP003169780275
01540,0000001fff7a,20150104,150549,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,150625,58718,SH016898670000
01540,0000001fff7a,20150104,150633,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,150641,60222,EP011588160032
01540,0000001fff7a,20150104,150704,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,150721,51529,EP018343350001
01540,0000001fff7a,20150104,150733,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,150757,60222,EP011588160032
01540,0000001fff7a,20150104,150804,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,150849,11207,EP003169780275
01540,0000001fff7a,20150104,152855,31711,EP007701430608
01540,0000001fff7a,20150104,152901,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,152927,60222,EP011588160032
01540,0000001fff7a,20150104,153914,59615,MV002268660000
01540,0000001fff7a,20150104,153921,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,153931,56905,EP016097740012
01540,0000001fff7a,20150104,153941,11207,EP003169780275
01540,0000001fff7a,20150104,160000,11207,EP003169780292
01540,0000001fff7a,20150104,170000,11207,EP003169780309
01540,0000001fff7a,20150104,180000,11207,EP003169780314
01540,0000001fff7a,20150104,190000,11207,EP003169780318
01540,0000001fff7a,20150104,190914,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,190938,31709,EP000168930652
01540,0000001fff7a,20150104,191038,58515,EP009311820016
01540,0000001fff7a,20150104,191101,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,191132,55887,MV006559650000
01540,0000001fff7a,20150104,191139,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,191148,58574,MV003857660000
01540,0000001fff7a,20150104,191159,31709,EP000168930652
01540,0000001fff7a,20150104,193323,99993,MP_MISSINGPROGRAM
01540,0000001fff7a,20150104,193333,50747,EP012150420039
01540,0000001fff7a,20150104,193343,11207,EP003169780318
01540,0000001fff7a,20150104,200000,11207,EP003169780323
01540,0000001fff7a,20150104,210000,11207,EP003169780326
01540,0000001fff7a,20150104,220000,11207,EP003169780324
01540,0000001fff7a,20150104,230000,11207,EP011581240080
01540,0000001fff7a,20150104,233000,11207,EP011581240082
01540,0000001fffce,20150104,085412,56905,SH000390600000
01540,0000001fffce,20150104,090000,56905,EP014707060104
01540,0000001fffce,20150104,090958,16616,EP004154020228
01540,0000001fffce,20150104,091437,56905,EP014707060104
01540,0000001fffce,20150104,092023,16616,EP004154020228
01540,0000001fffce,20150104,092119,56905,EP014707060104
01540,0000001fffce,20150104,093044,11163,EP018477390027
01540,0000001fffce,20150104,100000,11163,EP018477460029
01540,0000001fffce,20150104,103000,11163,MV001357660000
01540,0000001fffce,20150104,103047,16616,EP004154020161
01540,0000001fffce,20150104,110000,16616,EP004154020073
01540,0000001fffce,20150104,111900,58321,SH020356090000
01540,0000001fffce,20150104,112020,57708,EP016806140001
01540,0000001fffce,20150104,112804,16616,EP004154020073
01540,0000001fffce,20150104,112952,57708,EP016806140001
01540,0000001fffce,20150104,113401,48543,EP014030150003
01540,0000001fffce,20150104,113416,70522,EP008483690004
01540,0000001fffce,20150104,113422,57708,EP016806140001
01540,0000001fffce,20150104,113428,48543,EP014030150003
01540,0000001fffce,20150104,113549,57708,EP016806140001
01540,0000001fffce,20150104,113949,48543,EP014030150003
01540,0000001fffce,20150104,113955,57708,EP016806140001
01540,0000001fffce,20150104,114618,16616,EP004154020202
01540,0000001fffce,20150104,114842,57708,EP016806140001
01540,0000001fffce,20150104,115244,16616,EP004154020202
01540,0000001fffce,20150104,115350,57708,EP016806140001
01540,0000001fffce,20150104,120000,57708,EP016806140006
01540,0000001fffce,20150104,120106,70522,EP006794010217
01540,0000001fffce,20150104,130000,70522,EP006794010218
01540,0000001fffce,20150104,140000,70522,EP006794010197
01540,0000001fffce,20150104,150000,70522,EP006794010223
01540,0000001fffce,20150104,160000,70522,EP006794010262
01540,0000001fffce,20150104,170000,70522,EP006794010263
01540,0000001fffce,20150104,174154,58812,EP017952370007
01540,0000001fffce,20150104,174241,70522,EP006794010263
01540,0000001fffce,20150104,174352,58812,EP017952370007
01540,0000001fffce,20150104,174432,70522,EP006794010263
01540,0000001fffce,20150104,174443,70522,EP006794010263
01540,0000001fffce,20150104,175214,59440,EP017109620164
01540,0000001fffce,20150104,175253,70522,EP006794010263
01540,0000001fffce,20150104,175330,59440,EP017109620164
01540,0000001fffce,20150104,175446,70522,EP006794010263
01540,0000001fffce,20150104,175638,59440,EP017109620164
01540,0000001fffce,20150104,175738,70522,EP006794010263
01540,0000001fffce,20150104,180004,49848,SH014026800000
01540,0000001fffce,20150104,180011,31709,SH003602880000
01540,0000001fffce,20150104,180018,49848,SH014026800000
01540,0000001fffce,20150104,180029,31709,SH003602880000
01540,0000001fffce,20150104,180939,49848,SH014026800000
01540,0000001fffce,20150104,181158,31709,SH003602880000
01540,0000001fffce,20150104,181502,31709,SH003602880000
01540,0000001fffce,20150104,181509,59440,EP017109620165
01540,0000001fffce,20150104,181534,31709,SH003602880000
01540,0000001fffce,20150104,182141,16615,EP012541280074
01540,0000001fffce,20150104,182428,59440,EP017109620165
01540,0000001fffce,20150104,183000,59440,EP017109620222
01540,0000001fffce,20150104,183547,16615,EP012541280074
01540,0000001fffce,20150104,183554,56905,EP015103710062
01540,0000001fffce,20150104,183747,16615,EP012541280074
01540,0000001fffce,20150104,184442,16615,EP012541280074
01540,0000001fffce,20150104,184450,59440,EP017109620222
01540,0000001fffce,20150104,184840,16615,EP012541280074
01540,0000001fffce,20150104,190000,16615,EP012541280085
01540,0000001fffce,20150104,191057,59440,EP017109620254
01540,0000001fffce,20150104,191340,16615,EP012541280085
01540,0000001fffce,20150104,192051,59440,EP017109620254
01540,0000001fffce,20150104,192218,16615,EP012541280085
01540,0000001fffce,20150104,192412,59440,EP017109620254
01540,0000001fffce,20150104,192425,16615,EP012541280085
01540,0000001fffce,20150104,193140,59440,EP017109620253
01540,0000001fffce,20150104,193454,59440,EP017109620253
01540,0000001fffce,20150104,193521,16615,EP012541280085
01540,0000001fffce,20150104,194347,59440,EP017109620253
01540,0000001fffce,20150104,194709,16615,EP012541280085
01540,0000001fffce,20150104,194715,59440,EP017109620253
01540,0000001fffce,20150104,194746,16615,EP012541280085
01540,0000001fffce,20150104,200000,16615,EP010210860224
01540,0000001fffce,20150104,200137,59440,EP019363470014
01540,0000001fffce,20150104,200145,16615,EP010210860224
01540,0000001fffce,20150104,210000,16615,EP012541280086
01540,0000001fffce,20150104,220000,16615,EP009098500104
01540,0000001fffce,20150104,230000,16615,EP010210860224
01540,0000001fffd3,20150104,015956,99993,MP_MISSINGPROGRAM
01540,0000001fffd3,20150104,125658,11754,SH002769000000
01540,0000001fffd3,20150104,130000,11754,EP000031281216
01540,0000001fffd3,20150104,160351,55205,MV000840330000
01540,0000001fffd3,20150104,160519,11754,EP000031281216
01540,0000001fffd3,20150104,160616,67331,EP004769470067
01540,0000001fffd3,20150104,161054,11754,EP000031281216
01540,0000001fffd3,20150104,161112,67331,EP004769470067
01540,0000001fffd3,20150104,161458,11754,EP000031281216
01540,0000001fffd3,20150104,161638,11754,EP000031281216
01540,0000001fffd3,20150104,161649,21247,SH001148370000
01540,0000001fffd3,20150104,161701,67331,EP004769470067
01540,0000001fffd3,20150104,162553,21247,SH001148370000
01540,0000001fffd3,20150104,163000,21247,EP000031281283
01540,0000001fffd3,20150104,165832,58812,EP017952370006
01540,0000001fffd3,20150104,170000,58812,EP017952370007
01540,0000001fffd3,20150104,170006,21247,EP000031281283
01540,0000001fffd3,20150104,170055,58812,EP017952370007
01540,0000001fffd3,20150104,170142,21247,EP000031281283
01540,0000001fffd3,20150104,213751,21247,EP012792980077
01540,0000001fffd3,20150104,213933,14902,EP018375300018
01540,0000001fffd3,20150104,214814,11628,EP010083340073
01540,0000001fffd3,20150104,214835,14902,EP018375300018
01540,0000001fffd3,20150104,220000,14902,EP020116750003
01540,0000001fffd3,20150104,223000,14902,EP020116750004
01540,0000001fffd3,20150104,230000,14902,EP003267331302
01540,0000001fffd3,20150104,233000,14902,EP008048630825
01540,000000200131,20150104,000000,10021,MV000285570000
01540,000000200131,20150104,010000,10021,MV000175150000
01540,000000200131,20150104,011130,11180,EP016047440020
01540,000000200131,20150104,011204,17927,MV003246950000
01540,000000200131,20150104,081752,17927,MV003565530000
01540,000000200131,20150104,081832,11590,SH014708910000
01540,000000200131,20150104,100000,11590,EP001777901015
01540,000000200131,20150104,102840,11187,SH006197570000
01540,000000200131,20150104,130438,11187,EP019972600003
01540,000000200131,20150104,130513,14909,EP013320550170
01540,000000200131,20150104,133000,14909,EP013320550172
01540,000000200131,20150104,140000,14909,EP013320550174
01540,000000200131,20150104,143000,14909,EP013320550176
01540,000000200131,20150104,150000,14909,EP013320550178
01540,000000200131,20150104,150148,21320,EP000031281216
01540,000000200131,20150104,161719,14909,EP013320550234
01540,000000200131,20150104,163000,14909,EP013320550236
01540,000000200131,20150104,170000,14909,EP019605480009
01540,000000200131,20150104,180000,14909,EP019605480015
01540,000000200131,20150104,190000,14909,EP013320550546
01540,000000200131,20150104,193025,14909,EP013320550547
01540,000000200131,20150104,200000,14909,EP013320550548
01540,000000200131,20150104,200249,10088,MV006781680000
01540,000000200131,20150104,200839,11163,MV003825930000
01540,000000200131,20150104,220000,10088,SH002836270000
01540,000000200131,20150104,223000,11163,MV001812780000
01540,000000200131,20150104,230000,10088,EP000226810551
01540,0000002001d9,20150104,000000,11628,EP000037100926
01540,0000002001d9,20150104,001553,14909,EP019605480015
01540,0000002001d9,20150104,001600,11428,EP012801050033
01540,0000002001d9,20150104,001614,11150,EP015676680039
01540,0000002001d9,20150104,001622,24959,EP012835790069
01540,0000002001d9,20150104,001628,24634,SH004010240000
01540,0000002001d9,20150104,001748,14902,EP013600540061
01540,0000002001d9,20150104,010000,14902,EP015866820053
01540,0000002001d9,20150104,010023,14909,SH020849920000
01540,0000002001d9,20150104,111434,14909,EP007961190107
01540,0000002001d9,20150104,111452,20492,EP000028661193
01540,0000002001d9,20150104,113000,20492,SH002856820000
01540,0000002001d9,20150104,113719,99993,MP_MISSINGPROGRAM
01540,0000002001d9,20150104,113726,21247,SH013496490000
01540,0000002001d9,20150104,113738,99993,MP_MISSINGPROGRAM
01540,0000002001d9,20150104,113745,58812,SH006197570000
01540,0000002001d9,20150104,120000,58812,EP019972600002
01540,0000002001d9,20150104,121133,20492,SH008122080000
01540,0000002001d9,20150104,122956,99993,MP_MISSINGPROGRAM
01540,0000002001d9,20150104,123006,50747,EP018059570004
01540,0000002001d9,20150104,123015,99993,MP_MISSINGPROGRAM
01540,0000002001d9,20150104,123025,58646,EP012360950170
01540,0000002001d9,20150104,123033,60179,SH011029750000
01540,0000002001d9,20150104,124215,68827,EP013320550218
01540,0000002001d9,20150104,130000,68827,EP013320550170
01540,0000002001d9,20150104,130042,99993,MP_MISSINGPROGRAM
01540,0000002001d9,20150104,130049,11754,EP000031281216
01540,0000002001d9,20150104,163000,11754,SP003085720000
01540,0000002001d9,20150104,170722,11150,EP015103710057
01540,0000002001d9,20150104,170942,24959,EP017200220022
01540,0000002001d9,20150104,171156,10179,EP019268370005
01540,0000002001d9,20150104,171203,12444,EP000199381463
01540,0000002001d9,20150104,171211,11428,EP016328900040
01540,0000002001d9,20150104,171222,99993,MP_MISSINGPROGRAM
01540,0000002001d9,20150104,171230,21247,EP000031281283
01540,0000002001d9,20150104,181159,11428,SH015073210000
01540,0000002001d9,20150104,183000,11428,EP019494220038
01540,0000002001d9,20150104,190000,11428,EP000168930652
01540,0000002001d9,20150104,195924,11754,EP000000351217
01540,0000002001d9,20150104,200100,11754,EP019222940012
01540,0000002001d9,20150104,210000,11754,EP011583840126
01540,0000002001d9,20150104,220000,11754,EP003803410371
01540,0000002001d9,20150104,220017,21247,SH003298970000
01540,0000002001d9,20150104,230000,21247,SH015976950000
01540,0000002001d9,20150104,230143,21101,SH003301980000
01540,0000002001d9,20150104,233500,21101,SH000204360000
01540,000000200349,20150104,130038,20492,SH018999290000
01540,000000200349,20150104,130058,11754,EP000031281216
01540,000000200349,20150104,164229,11754,SP003085720000
01540,000000200349,20150104,164249,21247,EP000031281283
01540,000000200349,20150104,171201,11754,SP003085720000
01540,000000200349,20150104,171303,59976,SH000199170000
01540,000000200349,20150104,171351,21247,EP000031281283
01540,000000200349,20150104,173132,99993,MP_MISSINGPROGRAM
01540,000000200349,20150104,173152,49848,SP003088630000
01540,000000200349,20150104,173158,99993,MP_MISSINGPROGRAM
01540,000000200349,20150104,173247,21247,EP000031281283
01540,000000200349,20150104,192304,99993,MP_MISSINGPROGRAM
01540,000000200349,20150104,192310,11754,EP000000351217
01540,000000200349,20150104,192321,21247,EP000031281283
01540,000000200349,20150104,193000,21247,SH007795570000
01540,000000200349,20150104,193202,11754,EP000000351217
01540,000000200349,20150104,193405,21247,SH007795570000
01540,000000200349,20150104,193613,11754,EP000000351217
01540,000000200349,20150104,193727,21247,SH007795570000
01540,000000200349,20150104,194446,11754,EP000000351217
01540,000000200349,20150104,194457,21247,SH007795570000
01540,000000200349,20150104,195022,11754,EP000000351217
01540,000000200349,20150104,200100,11754,EP019222940012
01540,000000200349,20150104,201622,45507,SH000199170000
01540,000000200349,20150104,201656,11754,EP019222940012
01540,000000200349,20150104,201707,20492,EP000191552762
01540,000000200349,20150104,201801,11754,EP019222940012
01540,000000200349,20150104,202509,20492,EP000191552762
01540,000000200349,20150104,202655,20492,EP000191552762
01540,000000200349,20150104,202744,11754,EP019222940012
01540,000000200349,20150104,203255,20492,EP000191552762
01540,000000200349,20150104,203503,20492,EP000191552762
01540,000000200349,20150104,203553,20492,EP000191552762
01540,000000200349,20150104,203642,11754,EP019222940012
01540,000000200349,20150104,204216,20492,EP000191552762
01540,000000200349,20150104,204427,11754,EP019222940012
01540,000000200349,20150104,204457,20492,EP000191552762
01540,000000200349,20150104,204604,11754,EP019222940012
01540,000000200349,20150104,210000,11754,EP011583840126
01540,000000200349,20150104,220000,11754,EP003803410371
01540,000000200349,20150104,230000,11754,SH003637210000
01540,000000200349,20150104,233500,11754,EP001152646461
01540,0000002006ae,20150104,193513,11913,EP000168930652
01540,0000002006ae,20150104,193538,11896,EP000000351217
01540,0000002006ae,20150104,193548,11948,SH007795570000
01540,0000002006ae,20150104,193951,11741,EP000191552761
01540,0000002006ae,20150104,194058,11948,SH007795570000
01540,0000002006ae,20150104,194128,11741,EP000191552761
01540,0000002006ae,20150104,194155,11948,SH007795570000
01540,0000002006ae,20150104,194223,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,194233,11164,MV001158300000
01540,0000002006ae,20150104,194307,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,194317,11948,SH007795570000
01540,0000002006ae,20150104,194353,11896,EP000000351217
01540,0000002006ae,20150104,194409,11741,EP000191552761
01540,0000002006ae,20150104,194421,35481,EP008033970145
01540,0000002006ae,20150104,194453,11948,SH007795570000
01540,0000002006ae,20150104,194523,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,194758,11207,EP003169780318
01540,0000002006ae,20150104,200000,11207,EP003169780323
01540,0000002006ae,20150104,200244,10179,SH000369920000
01540,0000002006ae,20150104,200250,10142,SH020504750000
01540,0000002006ae,20150104,200324,11207,EP003169780323
01540,0000002006ae,20150104,200434,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,200454,11913,EP019218470001
01540,0000002006ae,20150104,200529,11164,EP019234000008
01540,0000002006ae,20150104,200639,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,200647,15952,SP003015450000
01540,0000002006ae,20150104,200653,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,200708,11867,EP009311820018
01540,0000002006ae,20150104,200756,82541,SP003047200000
01540,0000002006ae,20150104,200809,10021,MV000833410000
01540,0000002006ae,20150104,201754,16331,EP014137360077
01540,0000002006ae,20150104,201823,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,201850,16300,EP020622030001
01540,0000002006ae,20150104,201856,10149,MV002131110000
01540,0000002006ae,20150104,201906,17927,MV003707290000
01540,0000002006ae,20150104,201916,11221,MV004156940000
01540,0000002006ae,20150104,201924,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,201930,10239,MV002153120000
01540,0000002006ae,20150104,202026,83457,EP006750820033
01540,0000002006ae,20150104,202145,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,202152,11097,MV002414730000
01540,0000002006ae,20150104,202354,99993,MP_MISSINGPROGRAM
01540,0000002006ae,20150104,202406,70387,EP018630340008
01540,0000002006ae,20150104,202417,10057,EP010830320218
01540,0000002006ae,20150104,210000,10057,EP018007480009
01540,0000002006ae,20150104,220000,10057,EP010830320218
01540,0000002006ae,20150104,224856,10179,EP000009937448
01540,000000208a72,20150104,000000,51529,EP007537910125
01540,000000208a72,20150104,000018,16575,MV001437610000
01540,000000208a72,20150104,000109,51529,EP007537910096
01540,000000208a72,20150104,010100,51529,EP007537910093
01540,000000208a72,20150104,020100,51529,EP007537910094
01540,000000208a72,20150104,023916,59432,EP004954790112
01540,000000208a72,20150104,030500,59432,EP004954790114
01540,000000208a72,20150104,034200,59432,EP004954790115
01540,000000208a72,20150104,041900,59432,EP004954790116
01540,000000208a72,20150104,045600,59432,EP007537960018
01540,000000208a72,20150104,053000,59432,EP007537960019
01540,000000208a72,20150104,100602,59432,EP003077660298
01540,000000208a72,20150104,100735,59337,MV001197890000
01540,000000208a72,20150104,100826,66268,EP000174760159
01540,000000208a72,20150104,101038,11207,EP003169780237
01540,000000208a72,20150104,101435,66268,EP000174760159
01540,000000208a72,20150104,101442,11207,EP003169780237
01540,000000208a72,20150104,101613,25272,MV000413690000
01540,000000208a72,20150104,101852,11207,EP003169780237
01540,000000208a72,20150104,102938,66268,EP000174760159
01540,000000208a72,20150104,103000,66268,EP000174760160
01540,000000208a72,20150104,103456,11207,EP003169780237
01540,000000208a72,20150104,104119,66268,EP000174760160
01540,000000208a72,20150104,104420,51529,EP007537910016
01540,000000208a72,20150104,104537,11207,EP003169780237
01540,000000208a72,20150104,104544,51529,EP007537910016
01540,000000208a72,20150104,104559,11207,EP003169780237
01540,000000208a72,20150104,105208,51529,EP007537910016
01540,000000208a72,20150104,105616,11207,EP003169780237
01540,000000208a72,20150104,110000,11207,EP003169780240
01540,000000208a72,20150104,110021,51529,EP007537910127
01540,000000208a72,20150104,110627,11207,EP003169780240
01540,000000208a72,20150104,110825,46710,MV000382230000
01540,000000208a72,20150104,111116,11207,EP003169780240
01540,000000208a72,20150104,111950,46710,MV000382230000
01540,000000208a72,20150104,112001,11207,EP003169780240
01540,000000208a72,20150104,112007,51529,EP007537910127
01540,000000208a72,20150104,112629,11207,EP003169780240
01540,000000208a72,20150104,112730,59337,MV001197890000
01540,000000208a72,20150104,113155,25272,MV000413690000
01540,000000208a72,20150104,113327,11207,EP003169780240
01540,000000208a72,20150104,113432,46710,MV000382230000
01540,000000208a72,20150104,115107,11207,EP003169780240
01540,000000208a72,20150104,120000,11207,EP003169780269
01540,000000208a72,20150104,130000,11207,EP003169780273
01540,000000208a72,20150104,130227,31711,MV000354490000
01540,000000208a72,20150104,132856,50747,EP012150420033
01540,000000208a72,20150104,132902,31711,MV000354490000
01540,000000208a72,20150104,132908,11207,EP003169780273
01540,000000208a72,20150104,133426,31711,MV000354490000
01540,000000208a72,20150104,134140,11207,EP003169780273
01540,000000208a72,20150104,134552,31711,MV000354490000
01540,000000208a72,20150104,134849,11207,EP003169780273
01540,000000208a72,20150104,134954,31711,MV000354490000
01540,000000208a72,20150104,135322,11207,EP003169780273
01540,000000208a72,20150104,135333,51529,EP015312220016
01540,000000208a72,20150104,135344,11207,EP003169780273
01540,000000208a72,20150104,135354,50747,EP012150420033
01540,000000208a72,20150104,135418,55887,MV002230630000
01540,000000208a72,20150104,135506,50747,EP012150420033
01540,000000208a72,20150104,135517,46710,MV000385210000
01540,000000208a72,20150104,135723,50747,EP012150420033
01540,000000208a72,20150104,135729,31711,MV000354490000
01540,000000208a72,20150104,140325,50747,EP012150420034
01540,000000208a72,20150104,140340,55887,MV002558140000
01540,000000208a72,20150104,140506,31711,MV000354490000
01540,000000208a72,20150104,140531,50747,EP012150420034
01540,000000208a72,20150104,140744,31711,MV000354490000
01540,000000208a72,20150104,141458,50747,EP012150420034
01540,000000208a72,20150104,141512,11207,EP003169780274
01540,000000208a72,20150104,141526,46710,MV000385210000
01540,000000208a72,20150104,141533,55887,MV002558140000
01540,000000208a72,20150104,141928,46710,MV000385210000
01540,000000208a72,20150104,141934,11207,EP003169780274
01540,000000208a72,20150104,142509,25274,MV000363140000
01540,000000208a72,20150104,142904,25274,MV000363140000
01540,000000208a72,20150104,143115,11207,EP003169780274
01540,000000208a72,20150104,143845,25274,MV000363140000
01540,000000208a72,20150104,143910,31711,MV000354490000
01540,000000208a72,20150104,144028,50747,EP012150420034
01540,000000208a72,20150104,144053,31711,MV000354490000
01540,000000208a72,20150104,144311,99993,MP_MISSINGPROGRAM
01540,000000208a72,20150104,144318,50747,EP012150420034
01540,000000208a72,20150104,144337,20622,MV003662250000
01540,000000208a72,20150104,144347,99993,MP_MISSINGPROGRAM
01540,000000208a72,20150104,144357,25274,MV000363140000
01540,000000208a72,20150104,145128,20622,MV003662250000
01540,000000208a72,20150104,145136,11207,EP003169780274
01540,000000208a72,20150104,145207,31711,MV000354490000
01540,000000208a72,20150104,145440,50747,EP012150420034
01540,000000208a72,20150104,145507,60150,MV006306730000
01540,000000208a72,20150104,150000,50747,EP012150420035
01540,000000208a72,20150104,150351,11207,EP003169780275
01540,000000208a72,20150104,150401,51529,EP018343350001
01540,000000208a72,20150104,150442,46710,MV000388310000
01540,000000208a72,20150104,150708,46710,MV000388310000
01540,000000208a72,20150104,150719,11207,EP003169780275
01540,000000208a72,20150104,151538,11207,EP003169780275
01540,000000208a72,20150104,151551,58515,MV001214800000
01540,000000208a72,20150104,151859,11207,EP003169780275
01540,000000208a72,20150104,153012,58515,MV001214800000
01540,000000208a72,20150104,153334,11207,EP003169780275
01540,000000208a72,20150104,160000,11207,EP003169780292
01540,000000208a72,20150104,163056,58812,EP017952370006
01540,000000208a72,20150104,163140,11207,EP003169780292
01540,000000208a72,20150104,170000,11207,EP003169780309
01540,000000208a72,20150104,180000,11207,EP003169780314
01540,000000208a72,20150104,190000,11207,EP003169780318
01540,000000208a72,20150104,190043,31711,EP009311820040
01540,000000208a72,20150104,190250,11207,EP003169780318
01540,000000208a72,20150104,200000,11207,EP003169780323
01540,000000208a72,20150104,203528,59684,EP014482900074
01540,000000208a72,20150104,210000,59684,EP014482900077
01540,000000208a72,20150104,213000,59684,EP014482900071
01540,000000208a72,20150104,215629,11207,EP003169780326
01540,000000208a72,20150104,215746,58515,EP009311820021
01540,000000208a72,20150104,220015,11207,EP003169780324
01540,000000208a72,20150104,220345,31711,EP005927330047
01540,000000208a72,20150104,220403,58515,EP009311820022
01540,000000208a72,20150104,220416,30754,EP003803410371
01540,000000208a72,20150104,220447,31711,EP005927330047
01540,000000208a72,20150104,221105,30754,EP003803410371
01540,000000208a72,20150104,221122,11207,EP003169780324
01540,000000208a72,20150104,230000,11207,EP011581240080
01540,000000208a72,20150104,233000,11207,EP011581240082
01540,00000020d194,20150104,000000,46784,SH008073210000
01540,00000020d194,20150104,020000,46784,SH019967110000
01540,00000020d194,20150104,023000,46784,SH000000010000
01540,00000020d194,20150104,030000,46784,SH000000010000
01540,00000020d194,20150104,033000,46784,SH000000010000
01540,00000020d194,20150104,040000,46784,SH014157500000
01540,00000020d194,20150104,043000,46784,SH019399480000
01540,00000020d194,20150104,050000,46784,SH020351380000
01540,00000020d194,20150104,053000,46784,SH019621050000
01540,00000020d194,20150104,060000,46784,SH018102820000
01540,00000020d194,20150104,063000,46784,SH000000010000
01540,00000020d194,20150104,070000,46784,SH020480900000
01540,00000020d194,20150104,073000,46784,SH000000010000
01540,00000020d194,20150104,080000,46784,SH002822420000
01540,00000020d194,20150104,083000,46784,SH001759450000
01540,00000020d194,20150104,090000,46784,SH000000010000
01540,00000020d194,20150104,093000,46784,SH000000010000
01540,00000020d194,20150104,100000,46784,EP000041800034
01540,00000020d194,20150104,103000,46784,EP000041800035
01540,00000020d194,20150104,110000,46784,EP004891370021
01540,00000020d194,20150104,120000,46784,EP000702070042
01540,00000020d194,20150104,123000,46784,EP000702070027
01540,00000020d194,20150104,130000,46784,EP000109190240
01540,00000020d194,20150104,133000,46784,EP000109190243
01540,00000020d194,20150104,140000,46784,EP000180920069
01540,00000020d194,20150104,141714,99993,MP_MISSINGPROGRAM
01540,00000020d194,20150104,141723,83437,MV006576100000
01540,00000020d194,20150104,141730,30754,EP000031281216
01540,00000020d194,20150104,141820,11097,MV001534670000
01540,00000020d194,20150104,141834,55205,MV003653810000
01540,00000020d194,20150104,141933,12852,MV000021020000
01540,00000020d194,20150104,141957,99993,MP_MISSINGPROGRAM
01540,00000020d194,20150104,142024,12852,MV000021020000
01540,00000020d194,20150104,142106,49691,SP003033410000
01540,00000020d194,20150104,143547,55205,MV003653810000
01540,00000020d194,20150104,143601,11097,MV001534670000
01540,00000020d194,20150104,143608,10021,MV000385640000
01540,00000020d194,20150104,143617,10171,EP014482900058
01540,00000020d194,20150104,143910,15295,MV001357650000
01540,00000020d194,20150104,143924,30754,EP000031281216
01540,00000020d194,20150104,143930,99993,MP_MISSINGPROGRAM
01540,00000020d194,20150104,143938,46784,EP000180920070
01540,00000020d194,20150104,144202,99993,MP_MISSINGPROGRAM
01540,00000020d194,20150104,144345,83437,MV006576100000
01540,00000020d194,20150104,144405,99993,MP_MISSINGPROGRAM
01540,00000020d194,20150104,144431,49691,SP003033410000
01540,00000020d194,20150104,153000,49691,SH014872910000
01540,00000020d194,20150104,160000,49691,SP003094810000
01540,00000020d194,20150104,170000,49691,SP003043940000
01540,00000020d194,20150104,190000,49691,SH013281750000
01540,00000020d194,20150104,192031,55205,EP000809550004
01540,00000020d194,20150104,192040,11097,MV002414730000
01540,00000020d194,20150104,192055,11097,MV002414730000
01540,00000020d194,20150104,192954,12852,MV000047400000
